pl_name,hostname,pl_rade,pl_masse,pl_dens,pl_orbsmax,pl_orbper,st_mass,st_teff,st_rad,st_lum,pl_orbeccen,sy_dist,glon,glat,planet_type,hz_start_con,hz_end_con,hz_start_opt,hz_end_opt,in_hz,hz_dist,X_gal,Y_gal,Z_gal,pl_seff
TOI-1899 b,TOI-1899,11.09689089,212.94503269,0.85,0.1525,29.090312,0.632,3926.0,0.607,-1.1055327904756516,0.044,128.438,75.50727,5.73806,Gas-giant,0.22460413832297707,0.5789111720510758,0.2971934580590582,0.5566567594076925,Too_hot,0.14469345805905823,31.981474728693712,123.72794970325965,12.841323156340737,3.372310246918652
TOI-1937 A b,TOI-1937 A,13.97759893,638.83509807,1.28,0.01932,0.94667944,1.072,5814.0,1.08,0.0799,0.0,415.135,265.30823,-13.54873,Gas-giant,0.8217111660447988,1.9388368185420066,1.0670276397583645,1.86437748160353,Too_hot,1.0477076397583645,-33.011148847936404,-402.22987293040063,-97.25462250779205,3220.2215783585107
TOI-199 b,TOI-199,9.07927437,54.03082919,0.39806589762521766,0.4254,104.854,0.936,5255.0,0.82,-0.33819,0.09,102.27,268.76577,-34.55037,Gas-giant,0.5193126024180357,1.257926879778731,0.6819590767709497,1.209604384274585,Too_hot,0.2565590767709497,-1.8143421884969946,-84.21288591448312,-58.00043886366108,2.5363841399114833
TOI-2000 b,TOI-2000,2.7,11.0,3.07,0.04271,3.09833,1.082,5611.0,1.134,0.05956,0.0,175.713,285.98704,-10.14464,Mega-Earth,0.8092986073362606,1.9274392615156808,1.0556242108512721,1.853410778389284,Too_hot,1.012914210851272,47.6382666641729,-166.27631927630895,-30.94898328146038,628.783095116094
TOI-2000 c,TOI-2000,8.14,81.7,0.829,0.0878,9.127055,1.082,5611.0,1.134,0.05956,0.063,175.713,285.98704,-10.14464,Gas-giant,0.8092986073362606,1.9274392615156808,1.0556242108512721,1.853410778389284,Too_hot,0.9678242108512721,47.6382666641729,-166.27631927630895,-30.94898328146038,148.78904908335906
TOI-2005 b,TOI-2005,11.99360935,2034.1018048,6.501143458937544,0.16,17.305904,1.59,7130.0,2.02,0.96237,0.597,328.475,281.68954,14.68815,Mega-Earth,2.1676962599066667,4.875205295796579,2.727865733189752,4.688062607546202,Too_hot,2.567865733189752,64.3769351331957,-311.1505107537142,83.28742705570336,358.20367293525214
TOI-2010 b,TOI-2010,11.81426566,408.7273314,1.36,0.5516,141.834025,1.112,5929.0,1.079,0.11361,0.212,109.19,85.21298,16.31045,Neptune-like,0.8502970151332538,1.9960200315164955,1.1011855048165318,1.9193684584794526,Too_hot,0.5495855048165318,8.745407764820223,104.42999981687338,30.66511179296188,4.269347300543069
TOI-2015 b,TOI-2015,3.309,9.2,1.4,0.029322,3.348237,0.3041,3297.0,0.3273,-1.49214,0.0789,47.3444,42.57577,55.23163,Mini-Neptune,0.1460339362260941,0.3861951000959954,0.19237380098827994,0.37134443065753386,Too_hot,0.16305180098827993,19.88133603861579,18.266314740437494,38.89172706994269,37.451810837741974
TOI-2018 b,TOI-2018,2.268,9.2,4.348359463153439,0.06181791253555416,7.435583,0.57,4174.0,0.62,-1.0,0.0,27.9956,45.42617,57.46841,Super-Earth,0.25183979472872636,0.6420926381434418,0.3334812010249756,0.6174126808997373,Too_hot,0.27166328848942145,10.56604547626226,10.724408275117995,23.602952558994364,26.168048046966806
TOI-2019 b,TOI-2019,5.33275337,34.4,1.25,0.128,15.3444,1.1832,5626.0,1.7457,0.44075,0.0,198.007,78.67776,51.36226,Gas-giant,1.2544129876374657,2.9854428587459854,1.6356987113044614,2.870779711035502,Too_hot,1.5076987113044615,24.272747827989996,121.22832181495875,154.6651213163705,168.39533674085098
TOI-2025 b,TOI-2025,11.89272852,1144.1822652,3.74,0.0892,8.8720982,1.199,5977.0,1.459,0.38739,0.394,335.985,114.232,26.86877,Mega-Earth,1.1631342470136459,2.72464966077898,1.5046019776182324,2.6200192302535283,Too_hot,1.4154019776182325,-123.0120901610475,273.3059652293441,151.8479346888423,306.66223125372466
TOI-2031 A b,TOI-2031 A,14.20177855,254.2627256,0.49,0.066,5.71548654,1.174,6490.0,1.241,0.39094,0.076,276.105,116.93956,20.71091,Gas-giant,1.1452963970186996,2.62777514767977,1.4627978683675897,2.526884642590251,Too_hot,1.3967978683675897,-117.00577231020401,230.2368471258779,97.645350614496,564.7446545639906
TOI-2076 c,TOI-2076,3.69441587,55.0,6.0,0.142,21.015327,0.8557,5192.0,0.796,-0.37779,0.0,41.9091,71.10629,66.0563,Mega-Earth,0.49739954019608706,1.2085184084224103,0.6538465177957576,1.1620924107277641,Too_hot,0.5118465177957576,5.507530357142594,16.091944234125876,38.302599166909495,20.779414735561687
TOI-2076 d,TOI-2076,3.43087751,29.0,4.0,0.199,35.125686,0.8557,5192.0,0.796,-0.37779,0.0,41.9091,71.10629,66.0563,Mega-Earth,0.49739954019608706,1.2085184084224103,0.6538465177957576,1.1620924107277641,Too_hot,0.45484651779575763,5.507530357142594,16.091944234125876,38.302599166909495,10.58044288598434
TOI-2088 b,TOI-2088,3.6831179,37.0,2.0,0.472,124.72997,0.9027,5081.0,0.8481,-0.36151,0.0,126.46,107.50294,31.44755,Neptune-like,0.5090024097245,1.2433739643603807,0.670198620220689,1.1956062110392018,Too_hot,0.19819862022068901,-32.44702008881708,102.89039062844424,65.97643521502243,1.9525672591078718
TOI-2093 c,TOI-2093,2.3,15.8,7.0,0.257,53.81149,0.745,4426.0,0.729,-0.73565,0.0,82.7982,103.86457,19.36777,Mega-Earth,0.3387413594311799,0.8537836796241941,0.44847632394251247,0.8209715155527524,Too_hot,0.19147632394251246,-18.717944540898106,75.8367739857238,27.458408308605755,2.7828112688195183
TOI-2095 b,TOI-2095,1.25,4.1,11.5749888,0.101,17.66484,0.44,3759.0,0.44,-1.45892,0.0,41.9176,106.75582,25.49556,Super-Earth,0.15017676578672576,0.38981912026923665,0.1985287976633273,0.37483245785391,Too_hot,0.09752879766332728,-10.907760957510389,36.22918610142105,18.043060025461642,3.407510889781995
TOI-2095 c,TOI-2095,1.33,7.4,17.34377211614031,0.137,28.17232,0.44,3759.0,0.44,-1.45892,0.0,41.9176,106.75582,25.49556,Super-Earth,0.15017676578672576,0.38981912026923665,0.1985287976633273,0.37483245785391,Too_hot,0.06152879766332728,-10.907760957510389,36.22918610142105,18.043060025461642,1.8519909737687745
TOI-2107 b,TOI-2107,13.57407563,263.79757781,0.577,0.03515,2.4545467,0.961,5627.0,0.932,-0.10458,0.033,236.705,337.79062,-24.9202,Gas-giant,0.6695114217625122,1.593330937035311,0.8729945623963749,1.5321352405184299,Too_hot,0.8378445623963748,198.74030530364257,-81.14237351455735,-99.73697054372067,636.1643694147299
TOI-2120 b,TOI-2120,2.122,6.8,20.6,0.0377,5.7998164,0.211,3131.0,0.245,-2.28651,0.32,32.1755,127.33015,3.0066,Super-Earth,0.058699278553475724,0.15624959821946494,0.07722657872324891,0.15024075838787507,Too_hot,0.03952657872324891,-19.48458794770696,25.54927620732961,1.6876368210174502,3.637535995339137
TOI-2128 b,TOI-2128,2.08874836,4.5,2.68,0.127,16.34136,1.0251,5968.0,1.1174,0.15625,0.0,36.578,54.70574,34.84643,Icy-Solid,0.8916929322854954,2.0896167198620472,1.1537213653049174,2.0093721554210604,Too_hot,1.0267213653049174,17.344293540689677,24.50142855588126,20.899893882396555,88.84695704860577
TOI-2134 b,TOI-2134,2.69,9.13,2.607,0.078,9.2292005,0.744,4580.0,0.709,-0.7167,0.06,22.6202,65.8713,24.73031,Icy-Solid,0.3444264612761713,0.8618681256706374,0.4557175683703252,0.8287480617732033,Too_hot,0.37771756837032516,8.398801360750795,18.750551747390944,9.463106937526648,31.5580961202217
TOI-2134 c,TOI-2134,7.27,41.89,0.599,0.371,95.5,0.744,4580.0,0.709,-0.7167,0.67,22.6202,65.8713,24.73031,Gas-giant,0.3444264612761713,0.8618681256706374,0.4557175683703252,0.8287480617732033,Too_hot,0.08471756837032518,8.398801360750795,18.750551747390944,9.463106937526648,1.3949292492457106
TOI-2136 b,TOI-2136,2.19,6.37,3.34,0.057,7.851928,0.34,3342.0,0.34,-1.88606,0.0,33.3631,65.83323,17.01545,Super-Earth,0.09270516533234446,0.24472950381235037,0.12216705854250705,0.23531891996206847,Too_hot,0.06516705854250704,13.060756200358432,29.10663747857812,9.763029436370184,4.001200262774558
TOI-2145 b,TOI-2145,12.41899699,1767.0,5.06,0.111,10.261127,1.7169,6200.0,2.7505,1.00664,0.21,224.731,66.03876,31.20706,Mega-Earth,2.3521212656845503,5.458104813919425,3.026051529005539,5.248524698571892,Too_hot,2.915051529005539,78.06106882463902,175.64772150106302,116.44041320108742,824.1268097126352
TOI-2152 A b,TOI-2152,14.35870428,899.45439181,1.67,0.05064,3.3773512,1.516,6630.0,1.612,0.65321,0.057,303.006,125.86056,15.22604,Neptune-like,1.5414443362569583,3.519041162287229,1.9619664368936625,3.383937799346467,Too_hot,1.9113264368936624,-171.27441598802412,236.94954618515894,79.57777972907067,1754.7797174281482
TOI-2154 b,TOI-2154,16.28664896,292.40213444,0.37,0.0513,3.8240801,1.233,6280.0,1.396,0.43457,0.117,296.46,128.17449,24.05938,Gas-giant,1.213661729775494,2.8072035448595263,1.558284187178153,2.6994159353642915,Too_hot,1.506984187178153,-167.31124754242157,212.8095687470688,120.86176192446108,1033.5589921597702
TOI-2158 b,TOI-2158,10.76062147,260.61929374,1.14,0.075,8.60077,1.12,5673.0,1.41,0.2659780058874522,0.07,198.473,48.93331,14.34304,Gas-giant,1.0238340272013602,2.43136679602841,1.3336877526680375,2.3379863180447935,Too_hot,1.2586877526680376,126.3201757697449,144.97359044566582,49.16709261074014,327.98613046170874
TOI-2169 A b,TOI-2169 A,12.50922246,329.58805806,0.92,0.0896,8.2148282,1.42,6270.0,1.82,0.66558,0.045,351.487,52.42181,13.45455,Gas-giant,1.5840443461095357,3.665365687325869,2.0343469368632947,3.524626874810405,Too_hot,1.9447469368632948,208.4691362325362,270.915957489523,81.78187075993831,576.7186297732478
TOI-2180 b,TOI-2180,11.32107051,875.61726129,3.32,0.828,260.79,1.111,5695.0,1.636,0.40552,0.3683,116.685,85.74578,25.01309,Mega-Earth,1.2011975468333465,2.849667972714081,1.5639782077093125,2.740223086296868,Too_hot,0.7359782077093125,7.844091478849911,105.44990876380841,49.337371186311856,3.710729752652008
TOI-2184 b,TOI-2184,11.39953337,206.58846455,0.76,0.08178914873305258,6.90683,1.53,5966.0,2.9,0.9798176382199715,0.08,788.317,277.21786,-25.58787,Gas-giant,2.3016204847481307,5.394149260321077,2.9781059779162216,5.1870052808180125,Too_hot,2.896316829183169,89.33205934364804,-705.3677328838314,-340.47002374474437,1427.0075212194884
TOI-2193 A b,TOI-2193 A,19.83989584,298.75870258,0.06,0.03319,2.1225735,1.082,5966.0,1.248,0.25018,0.0,337.064,320.93525,-34.78162,Gas-giant,0.99360757793088,2.3286495827880973,1.2856457818077798,2.2392257055151563,Too_hot,1.2524557818077797,214.94925316560565,-174.46504713777745,-192.2781994578727,1614.9738524072102
TOI-2196 b,TOI-2196,3.51,26.0,3.31,0.02234,1.1947268,1.032,5634.0,1.043,-0.00436,0.0,259.947,323.77267,-35.17676,Mega-Earth,0.7511819202477096,1.7871114788252405,0.9793411418554125,1.7184734002189286,Too_hot,0.9570011418554125,171.39911597724347,-125.57078471555502,-149.75568061726133,1983.6893533969012
TOI-220 b,TOI-220,3.03,13.8,2.73,0.08911,10.695264,0.825,5298.0,0.858,-0.2842889621398564,0.032,90.7402,271.18492,-28.86577,Icy-Solid,0.551620101220069,1.3334200155431046,0.7238592620136592,1.2821986144715636,Too_hot,0.6347492620136592,1.643299992198369,-79.44901816133616,-43.80567285609614,65.44223913953402
TOI-2202 b,TOI-2202,10.95117414,287.31687993,1.2062736706304071,0.09635684845357592,11.9126075,0.841,5169.0,0.808,-0.3792625034621801,0.022,235.933,290.15667,-39.12815,Gas-giant,0.49700411785806187,1.2089018171227932,0.6535592959585813,1.1624605390564005,Too_hot,0.5572024475050054,63.06719270178461,-171.81245354337435,-148.8871737293774,44.975119130966796
TOI-2207 b,TOI-2207,11.1529358,203.41018048,0.8,0.0854,8.001968,1.296,6101.0,1.564,0.4843,0.174,373.345,355.48042,-35.84922,Gas-giant,1.294074626743431,3.0152966702106734,1.6689395381272876,2.899510886503595,Too_hot,1.5835395381272876,301.6778961650747,-23.846300730564934,-218.65106890175932,418.20022161164457
TOI-2236 b,TOI-2236,14.36991326,502.16888306,0.93,0.05009,3.5315902,1.343,6248.0,1.573,0.53275,0.0,355.59,302.48808,-30.12306,Gas-giant,1.3605542793034144,3.151012284415056,1.7482859016208232,3.0300220578179204,Too_hot,1.6981959016208232,165.20187085534107,-259.4340845688546,-178.4560050259324,1359.0891225634668
TOI-2295 b,TOI-2295,16.47720163,278.09985612,0.34,0.1992,30.033302,1.168,5730.0,1.459,0.31387,0.334,126.279,79.85293,21.37622,Gas-giant,1.0793825612884458,2.5565641365107297,1.404287845349348,2.458377820383242,Too_hot,1.2050878453493479,20.716809226530547,115.75262968818906,46.02747415121222,51.914817521478724
TOI-2322 b,TOI-2322,0.994,2.31,12.75,0.0924,11.30717,0.703,4664.0,0.662,-0.74232,0.0,59.861,283.14838,-21.13082,Super-Earth,0.3334391580102081,0.8310537514205744,0.4409530112298519,0.7991192976077094,Too_hot,0.34855301122985194,12.70120274243802,-54.372150123581584,-21.57980678398654,21.200009598507616
TOI-2322 c,TOI-2322,1.874,18.1,14.69,0.1362,20.225528,0.703,4664.0,0.662,-0.74232,0.0,59.861,283.14838,-21.13082,Mega-Earth,0.3334391580102081,0.8310537514205744,0.4409530112298519,0.7991192976077094,Too_hot,0.30475301122985193,12.70120274243802,-54.372150123581584,-21.57980678398654,9.757212979840606
TOI-2328 b,TOI-2328,9.97599282,50.85254512,0.29,0.127,17.10197,0.95,5525.0,0.9,-0.17005,0.057,231.782,299.47864,-35.3699,Gas-giant,0.6234642997422316,1.490857928600024,0.8146698663029964,1.433595186022404,Too_hot,0.6876698663029964,93.00793251262037,-164.53405350630962,-134.16767587802474,41.91240268729775
TOI-2337 b,TOI-2337,10.08808263,508.5254512,2.731200373237082,0.04465637506875877,2.99432,1.325,4780.0,3.22,0.6857119761580212,0.019,536.046,92.06189,19.85964,Icy-Solid,1.7188224616026924,4.260221005700811,2.2709634174479123,4.096526137901661,Too_hot,2.2263070423791533,-18.139392997854888,503.83966686822794,182.1039994832143,2431.896247292266
TOI-2338 b,TOI-2338,11.2089807,1900.61387386,7.441530956935751,0.158,22.65398,0.99,5581.0,1.05,-0.01323,0.676,313.996,238.66016,-31.85846,Mega-Earth,0.7451438578551566,1.777138503592938,0.9725526653102436,1.708881759526266,Too_hot,0.8145526653102436,-138.71102011249775,-227.78259843534715,-165.73421120997205,38.85579740870852
TOI-2346 b,TOI-2346,16.11851425,394.10722468,0.52,0.0473,3.3312029,1.271,6480.0,1.38,0.48144,0.086,437.484,218.56355,-19.03535,Gas-giant,1.2715212617011733,2.918464544415004,1.6244198945132562,2.8064129565831646,Too_hot,1.5771198945132563,-323.37069262934693,-257.8067857546668,-142.6860421459077,1354.308856444321
TOI-2364 b,TOI-2364,8.60849718,71.51139158,0.61,0.04871,4.0197517,0.954,5306.0,0.886,-0.25181,0.0,219.614,211.15305,-14.49271,Gas-giant,0.5724553920181525,1.383252292215009,0.7510965464791858,1.3301168708741289,Too_hot,0.7023865464791857,-181.96268080525232,-109.99682284923398,-54.95990132123695,236.02268187814752
TOI-2368 b,TOI-2368,10.83908434,206.58846455,0.88,0.05649,5.1750073,0.897,5360.0,0.846,-0.27491,0.061,210.915,268.75991,-1.6055,Gas-giant,0.5562345451964503,1.3405770364041991,0.7291173315292914,1.2890823113481336,Too_hot,0.6726273315292913,-4.562822852196907,-210.78282112394524,-5.909330897010942,166.39752049004878
TOI-2373 b,TOI-2373,10.42435205,2955.8041851,14.4,0.112,13.33668,1.041,5651.0,1.102,0.05115,0.112,508.686,210.47952,-43.82781,Mega-Earth,0.8002058560954919,1.9022397100257353,1.0428758875192798,1.829180448279673,Too_hot,0.9308758875192799,-316.2658353273985,-186.1425746423346,-352.26170655662486,89.68379032609378
TOI-2374 b,TOI-2374,6.81,56.64,0.98,0.0471,4.31361,0.75,4802.0,0.69,-0.6443245493235716,0.13,134.655,26.64778,-41.56363,Gas-giant,0.37141988482257243,0.9196165745763037,0.4906339406700129,0.8842816195235798,Too_hot,0.44353394067001295,90.04971241941871,45.187501131514594,-89.33704752044,102.24301233819799
TOI-2379 b,TOI-2379,11.72459381,1830.69162432,6.21,0.05263,5.4693827,0.645,3707.0,0.622,-1.184040240182224,0.342,211.247,321.8912,-61.8566,Mega-Earth,0.20634684954251808,0.5367787037893735,0.27269069321641304,0.5161416099966197,Too_hot,0.22006069321641303,78.40152569632312,-61.49409598549694,-186.27123217613416,23.63159416867198
TOI-238 c,TOI-238,2.18,6.7,1.83,0.0749,8.465651,0.79,5059.0,0.733,-0.47083,0.36,80.5407,49.35353,-66.67115,Mini-Neptune,0.4491874097170443,1.0984303692218644,0.5916197300756666,1.0562305492001847,Too_hot,0.5167197300756666,20.775918325603946,24.199929666424598,-73.95626395619195,60.28459735868963
TOI-2382 b,TOI-2382,12.25141591,235.19302118,0.68,0.059,4.6612061,1.26,6033.0,1.417,0.37967,0.18,434.92,65.33875,-71.16224,Gas-giant,1.1502860163330753,2.688030835257891,1.4859686005868062,2.5848090260603365,Too_hot,1.4269686005868063,58.59523406200069,127.6224625447602,-411.62423640892507,688.5983483986413
TOI-2384 b,TOI-2384,11.48920522,624.85064816,2.26,0.02793,2.13570304,0.635,3943.0,0.6113,-1.091895453809663,0.0,191.51,288.06468,-49.35142,Icy-Solid,0.22805361922140505,0.5873729939065111,0.30178097163398077,0.5647934951192137,Too_hot,0.27385097163398076,38.68471520087146,-118.60357234995958,-145.30232460513278,103.74392498137065
TOI-2416 b,TOI-2416,9.86390302,953.485221,5.4,0.0831,8.275479,1.118,5808.0,1.236,0.197,0.32,557.733,273.97516,-45.0649,Mega-Earth,0.9405331564111072,2.2197999974142655,1.2214910934054013,2.134550287847636,Too_hot,1.1383910934054013,27.308784030745425,-392.9820986735378,-394.82325124782585,227.9281431280104
TOI-2421 b,TOI-2421,10.36830715,105.83685953,0.52,0.0543,4.3474032,1.131,5607.0,1.75,0.436,0.0,327.927,243.46674,-70.83548,Gas-giant,1.2485300097363838,2.9740754612402496,1.6286812735261578,2.8598478882904956,Too_hot,1.5743812735261578,-48.09021073016176,-96.3139865371512,-309.75323236126223,925.5509711099718
TOI-2443 b,TOI-2443,2.363,4.8,2.0,0.105,15.66858,0.642,4375.0,0.631,-0.86487,0.301,23.9258,170.21596,-51.35161,Mini-Neptune,0.2924003312887577,0.7387249838764601,0.3871690402104193,0.710333901610407,Too_hot,0.28216904021041933,-14.725269111562037,2.5392716598014817,-18.68588918595543,12.380876795213311
TOI-2447 b,TOI-2447,9.60609646,124.90656395,0.7769824214371545,0.347,69.33684,1.034,5730.0,1.006,-0.009896904372739162,0.17,148.987,233.18657,-39.77864,Gas-giant,0.7435187843308914,1.7610562992359147,0.9673256073161376,1.693421919153013,Too_hot,0.6203256073161376,-68.6095724386699,-91.66750465723197,-95.32534462932333,8.117908390335096
TOI-2449 b,TOI-2449,11.24,222.0,0.862026868437822,0.45,106.14468,1.079,6021.0,1.065,0.12566237069598862,0.098,156.786,236.03182,-42.65561,Gas-giant,0.8590294877318422,2.0084487756670346,1.1100395200660482,1.9313228955171022,Too_hot,0.6600395200660483,-64.4255675985425,-95.62934897615239,-106.23663986592805,6.595342340701618
TOI-2458 b,TOI-2458,2.83,13.31,3.23,0.0482,3.73659,1.05,6005.0,1.31,0.30088328458511193,0.087,112.958,200.68939,-19.9431,Mega-Earth,1.0517044603183168,2.4606310758982293,1.35954120955731,2.3661404420015,Too_hot,1.31134120955731,-99.33624409114867,-37.51501863416785,-38.528479735667865,860.5759562591849
TOI-2497 b,TOI-2497,11.14172682,1531.93292174,6.1,0.1166,10.655669,1.859,7360.0,2.36,1.16732,0.195,285.289,196.46252,-5.68168,Mega-Earth,2.7303862982461258,6.109420622277954,3.4211253508557924,5.874912939331371,Too_hot,3.3045253508557924,-272.24957804341625,-80.45031839971685,-28.244062129339273,1081.2419800083896
TOI-2498 b,TOI-2498,6.06,34.62,0.86,0.0491,3.738252,1.12,5905.0,1.26,0.2379093443511441,0.089,275.265,199.53738,-1.38131,Gas-giant,0.982057880006799,2.3077661071591717,1.2725464690048782,2.219141885053699,Too_hot,1.2234464690048783,-259.34082377074867,-92.02785839857815,-6.635557963030146,717.3752021001541
TOI-2524 b,TOI-2524,11.2089807,203.41018048,0.79,0.073,7.18585,1.007,5831.0,1.119,0.11628,0.0,438.842,251.12166,47.67505,Gas-giant,0.8562726732252512,2.0188381685422696,1.111472484302763,1.9413070318998482,Too_hot,1.038472484302763,-95.60784900793233,-279.592533870596,324.45254687842413,245.2642670575902
TOI-2525 b,TOI-2525,8.67575106,26.69758619,0.225,0.1511,23.2856,0.849,5096.0,0.785,-0.44009,0.17,395.398,269.36675,-31.18031,Gas-giant,0.46470608102418437,1.1343435951310668,0.6117451643959032,1.090764896643977,Too_hot,0.4606451643959032,-3.7386916249620463,-338.2590268265481,-204.71060392488238,15.899412292880609
TOI-2525 c,TOI-2525,10.13291855,208.8132634,1.11,0.249,49.2519,0.849,5096.0,0.785,-0.44009,0.157,395.398,269.36675,-31.18031,Gas-giant,0.46470608102418437,1.1343435951310668,0.6117451643959032,1.090764896643977,Too_hot,0.3627451643959032,-3.7386916249620463,-338.2590268265481,-204.71060392488238,5.854789776541326
TOI-2529 b,TOI-2529,11.54525012,743.71847238,2.6648041264543023,0.327,64.5949,1.11,5802.0,1.7,0.46389,0.021,296.271,266.05552,-12.12178,Icy-Solid,1.2791576192824916,3.0198237726058976,1.6614980896006522,2.9038494568915065,Too_hot,1.3344980896006522,-19.926008889333048,-288.9790229496832,-62.21401695589744,27.214132483248086
TOI-2537 b,TOI-2537,11.25381662,415.40172795,1.6,0.3715,94.1022,0.771,4870.0,0.771,-0.52143,0.364,184.986,175.95341,-35.19724,Neptune-like,0.4268022777167918,1.0532823433314595,0.5634148945699428,1.0128129584195986,Too_hot,0.19191489456994276,-150.78864667278407,10.667389545689383,-106.62462675606791,2.180983418769027
